index,image_id,category,artifact_tag,ground_truth_value,unit,logic_constraint,expected_value,rule_id,reasoning,hard_case_flag,expected_verdict,full_path,processed_path,constraint
407,ft_gauge (35)_contrast.jpg,guage,Low Contrast,0.2,,Alert if > 0.08 NA.,0.2 NA,Rule A,Value is 0.2. 0.2 > 0.08.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (35)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (35)_contrast.jpg,Low Contrast
408,ft_gauge (35)_contrast.jpg,guage,Low Contrast,0.2,,Alert if > 0.32 NA.,0.2 NA,Rule B,Value is 0.2. 0.2 < 0.32.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (35)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (35)_contrast.jpg,Low Contrast
409,ft_gauge (35)_crop_bright.jpg,guage,Low Contrast,0.2,,Alert if > 0.08 NA.,0.2 NA,Rule A,Value is 0.2. 0.2 > 0.08.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (35)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (35)_crop_bright.jpg,Low Contrast
410,ft_gauge (35)_crop_bright.jpg,guage,Low Contrast,0.2,,Alert if > 0.32 NA.,0.2 NA,Rule B,Value is 0.2. 0.2 < 0.32.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (35)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (35)_crop_bright.jpg,Low Contrast
411,ft_gauge (36)_rot_dark.jpg,guage,Oblique Angle,25,kPa,Alert if > 18 kPa.,25 kPa,Rule A,Value is 25. 25 > 18.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (36)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (36)_rot_dark.jpg,Oblique Angle
412,ft_gauge (36)_rot_dark.jpg,guage,Oblique Angle,25,kPa,Alert if > 32 kPa.,25 kPa,Rule B,Value is 25. 25 < 32.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (36)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (36)_rot_dark.jpg,Oblique Angle
413,ft_gauge (36)_contrast.jpg,guage,Oblique Angle,25,kPa,Alert if > 18 kPa.,25 kPa,Rule A,Value is 25. 25 > 18.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (36)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (36)_contrast.jpg,Oblique Angle
414,ft_gauge (36)_contrast.jpg,guage,Oblique Angle,25,kPa,Alert if > 32 kPa.,25 kPa,Rule B,Value is 25. 25 < 32.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (36)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (36)_contrast.jpg,Oblique Angle
415,ft_gauge (36)_crop_bright.jpg,guage,Oblique Angle,25,kPa,Alert if > 18 kPa.,25 kPa,Rule A,Value is 25. 25 > 18.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (36)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (36)_crop_bright.jpg,Oblique Angle
416,ft_gauge (36)_crop_bright.jpg,guage,Oblique Angle,25,kPa,Alert if > 32 kPa.,25 kPa,Rule B,Value is 25. 25 < 32.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (36)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (36)_crop_bright.jpg,Oblique Angle
417,ft_gauge (37)_rot_dark.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (37)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (37)_rot_dark.jpg,
418,ft_gauge (37)_rot_dark.jpg,guage,,0,bar,Alert if > 2.0 bar.,0 bar,Rule B,Value is 0. 0 < 2.0.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (37)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (37)_rot_dark.jpg,
419,ft_gauge (37)_contrast.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (37)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (37)_contrast.jpg,
420,ft_gauge (37)_contrast.jpg,guage,,0,bar,Alert if > 2.0 bar.,0 bar,Rule B,Value is 0. 0 < 2.0.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (37)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (37)_contrast.jpg,
421,ft_gauge (37)_crop_bright.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (37)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (37)_crop_bright.jpg,
422,ft_gauge (37)_crop_bright.jpg,guage,,0,bar,Alert if > 2.0 bar.,0 bar,Rule B,Value is 0. 0 < 2.0.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (37)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (37)_crop_bright.jpg,
423,ft_gauge (38)_rot_dark.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (38)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (38)_rot_dark.jpg,
424,ft_gauge (38)_rot_dark.jpg,guage,,0,bar,Alert if > 2.0 bar.,0 bar,Rule B,Value is 0. 0 < 2.0.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (38)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (38)_rot_dark.jpg,
425,ft_gauge (38)_contrast.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (38)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (38)_contrast.jpg,
426,ft_gauge (38)_contrast.jpg,guage,,0,bar,Alert if > 2.0 bar.,0 bar,Rule B,Value is 0. 0 < 2.0.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (38)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (38)_contrast.jpg,
427,ft_gauge (38)_crop_bright.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (38)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (38)_crop_bright.jpg,
428,ft_gauge (38)_crop_bright.jpg,guage,,0,bar,Alert if > 2.0 bar.,0 bar,Rule B,Value is 0. 0 < 2.0.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (38)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (38)_crop_bright.jpg,
429,ft_gauge (39)_rot_dark.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (39)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (39)_rot_dark.jpg,
430,ft_gauge (39)_rot_dark.jpg,guage,,0,bar,Alert if > 1.0 bar.,0 bar,Rule B,Value is 0. 0 < 1.0.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (39)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (39)_rot_dark.jpg,
431,ft_gauge (39)_contrast.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (39)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (39)_contrast.jpg,
432,ft_gauge (39)_contrast.jpg,guage,,0,bar,Alert if > 1.0 bar.,0 bar,Rule B,Value is 0. 0 < 1.0.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (39)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (39)_contrast.jpg,
433,ft_gauge (39)_crop_bright.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (39)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (39)_crop_bright.jpg,
434,ft_gauge (39)_crop_bright.jpg,guage,,0,bar,Alert if > 1.0 bar.,0 bar,Rule B,Value is 0. 0 < 1.0.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (39)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (39)_crop_bright.jpg,
435,ft_gauge (40)_rot_dark.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (40)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (40)_rot_dark.jpg,
436,ft_gauge (40)_rot_dark.jpg,guage,,0,bar,Alert if > 0.5 bar.,0 bar,Rule B,Value is 0. 0 < 0.5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (40)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (40)_rot_dark.jpg,
437,ft_gauge (40)_contrast.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (40)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (40)_contrast.jpg,
438,ft_gauge (40)_contrast.jpg,guage,,0,bar,Alert if > 0.5 bar.,0 bar,Rule B,Value is 0. 0 < 0.5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (40)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (40)_contrast.jpg,
439,ft_gauge (40)_crop_bright.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (40)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (40)_crop_bright.jpg,
440,ft_gauge (40)_crop_bright.jpg,guage,,0,bar,Alert if > 0.5 bar.,0 bar,Rule B,Value is 0. 0 < 0.5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (40)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (40)_crop_bright.jpg,
441,ft_gauge (41)_rot_dark.jpg,guage,Glare,0.5,bar,Alert if > 0.34 bar.,0.5 bar,Rule A,Value is 0.5. 0.5 > 0.34.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (41)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (41)_rot_dark.jpg,Glare
442,ft_gauge (41)_rot_dark.jpg,guage,Glare,0.5,bar,Alert if > 0.66 bar.,0.5 bar,Rule B,Value is 0.5. 0.5 < 0.66.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (41)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (41)_rot_dark.jpg,Glare
443,ft_gauge (41)_contrast.jpg,guage,Glare,0.5,bar,Alert if > 0.34 bar.,0.5 bar,Rule A,Value is 0.5. 0.5 > 0.34.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (41)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (41)_contrast.jpg,Glare
444,ft_gauge (41)_contrast.jpg,guage,Glare,0.5,bar,Alert if > 0.66 bar.,0.5 bar,Rule B,Value is 0.5. 0.5 < 0.66.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (41)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (41)_contrast.jpg,Glare
445,ft_gauge (41)_crop_bright.jpg,guage,Glare,0.5,bar,Alert if > 0.34 bar.,0.5 bar,Rule A,Value is 0.5. 0.5 > 0.34.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (41)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (41)_crop_bright.jpg,Glare
446,ft_gauge (41)_crop_bright.jpg,guage,Glare,0.5,bar,Alert if > 0.66 bar.,0.5 bar,Rule B,Value is 0.5. 0.5 < 0.66.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (41)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (41)_crop_bright.jpg,Glare
447,ft_gauge (42)_rot_dark.jpg,guage,Low Contrast,9,,Alert if > 8.2 NA.,9 NA,Rule A,Value is 9. 9 > 8.2.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (42)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (42)_rot_dark.jpg,Low Contrast
448,ft_gauge (42)_rot_dark.jpg,guage,Low Contrast,9,,Alert if > 9.8 NA.,9 NA,Rule B,Value is 9. 9 < 9.8.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (42)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (42)_rot_dark.jpg,Low Contrast
449,ft_gauge (42)_contrast.jpg,guage,Low Contrast,9,,Alert if > 8.2 NA.,9 NA,Rule A,Value is 9. 9 > 8.2.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (42)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (42)_contrast.jpg,Low Contrast
450,ft_gauge (42)_contrast.jpg,guage,Low Contrast,9,,Alert if > 9.8 NA.,9 NA,Rule B,Value is 9. 9 < 9.8.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (42)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (42)_contrast.jpg,Low Contrast
451,ft_gauge (42)_crop_bright.jpg,guage,Low Contrast,9,,Alert if > 8.2 NA.,9 NA,Rule A,Value is 9. 9 > 8.2.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (42)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (42)_crop_bright.jpg,Low Contrast
452,ft_gauge (42)_crop_bright.jpg,guage,Low Contrast,9,,Alert if > 9.8 NA.,9 NA,Rule B,Value is 9. 9 < 9.8.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (42)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (42)_crop_bright.jpg,Low Contrast
453,ft_gauge (43)_rot_dark.jpg,guage,,7,bar,Alert if > 6.1 bar.,7 bar,Rule A,Value is 7. 7 > 6.1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (43)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (43)_rot_dark.jpg,
454,ft_gauge (43)_rot_dark.jpg,guage,,7,bar,Alert if > 7.9 bar.,7 bar,Rule B,Value is 7. 7 < 7.9.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (43)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (43)_rot_dark.jpg,
455,ft_gauge (43)_contrast.jpg,guage,,7,bar,Alert if > 6.1 bar.,7 bar,Rule A,Value is 7. 7 > 6.1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (43)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (43)_contrast.jpg,
456,ft_gauge (43)_contrast.jpg,guage,,7,bar,Alert if > 7.9 bar.,7 bar,Rule B,Value is 7. 7 < 7.9.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (43)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (43)_contrast.jpg,
457,ft_gauge (43)_crop_bright.jpg,guage,,7,bar,Alert if > 6.1 bar.,7 bar,Rule A,Value is 7. 7 > 6.1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (43)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (43)_crop_bright.jpg,
458,ft_gauge (43)_crop_bright.jpg,guage,,7,bar,Alert if > 7.9 bar.,7 bar,Rule B,Value is 7. 7 < 7.9.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (43)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (43)_crop_bright.jpg,
459,ft_gauge (44)_rot_dark.jpg,guage,,7,bar,Alert if > 6.4 bar.,7 bar,Rule A,Value is 7. 7 > 6.4.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (44)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (44)_rot_dark.jpg,
460,ft_gauge (44)_rot_dark.jpg,guage,,7,bar,Alert if > 7.6 bar.,7 bar,Rule B,Value is 7. 7 < 7.6.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (44)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (44)_rot_dark.jpg,
461,ft_gauge (44)_contrast.jpg,guage,,7,bar,Alert if > 6.4 bar.,7 bar,Rule A,Value is 7. 7 > 6.4.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (44)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (44)_contrast.jpg,
462,ft_gauge (44)_contrast.jpg,guage,,7,bar,Alert if > 7.6 bar.,7 bar,Rule B,Value is 7. 7 < 7.6.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (44)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (44)_contrast.jpg,
463,ft_gauge (44)_crop_bright.jpg,guage,,7,bar,Alert if > 6.4 bar.,7 bar,Rule A,Value is 7. 7 > 6.4.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (44)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (44)_crop_bright.jpg,
464,ft_gauge (44)_crop_bright.jpg,guage,,7,bar,Alert if > 7.6 bar.,7 bar,Rule B,Value is 7. 7 < 7.6.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (44)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (44)_crop_bright.jpg,
465,ft_gauge (45)_rot_dark.jpg,guage,,3,bar,Alert if > 2.2 bar.,3 bar,Rule A,Value is 3. 3 > 2.2.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (45)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (45)_rot_dark.jpg,
466,ft_gauge (45)_rot_dark.jpg,guage,,3,bar,Alert if > 3.8 bar.,3 bar,Rule B,Value is 3. 3 < 3.8.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (45)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (45)_rot_dark.jpg,
467,ft_gauge (45)_contrast.jpg,guage,,3,bar,Alert if > 2.2 bar.,3 bar,Rule A,Value is 3. 3 > 2.2.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (45)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (45)_contrast.jpg,
468,ft_gauge (45)_contrast.jpg,guage,,3,bar,Alert if > 3.8 bar.,3 bar,Rule B,Value is 3. 3 < 3.8.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (45)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (45)_contrast.jpg,
469,ft_gauge (45)_crop_bright.jpg,guage,,3,bar,Alert if > 2.2 bar.,3 bar,Rule A,Value is 3. 3 > 2.2.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (45)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (45)_crop_bright.jpg,
470,ft_gauge (45)_crop_bright.jpg,guage,,3,bar,Alert if > 3.8 bar.,3 bar,Rule B,Value is 3. 3 < 3.8.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (45)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (45)_crop_bright.jpg,
471,ft_gauge (46)_rot_dark.jpg,guage,,4.8,bar,Alert if > 4.1 bar.,4.8 bar,Rule A,Value is 4.8. 4.8 > 4.1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (46)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (46)_rot_dark.jpg,
472,ft_gauge (46)_rot_dark.jpg,guage,,4.8,bar,Alert if > 5.5 bar.,4.8 bar,Rule B,Value is 4.8. 4.8 < 5.5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (46)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (46)_rot_dark.jpg,
473,ft_gauge (46)_contrast.jpg,guage,,4.8,bar,Alert if > 4.1 bar.,4.8 bar,Rule A,Value is 4.8. 4.8 > 4.1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (46)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (46)_contrast.jpg,
474,ft_gauge (46)_contrast.jpg,guage,,4.8,bar,Alert if > 5.5 bar.,4.8 bar,Rule B,Value is 4.8. 4.8 < 5.5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (46)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (46)_contrast.jpg,
475,ft_gauge (46)_crop_bright.jpg,guage,,4.8,bar,Alert if > 4.1 bar.,4.8 bar,Rule A,Value is 4.8. 4.8 > 4.1.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (46)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (46)_crop_bright.jpg,
476,ft_gauge (46)_crop_bright.jpg,guage,,4.8,bar,Alert if > 5.5 bar.,4.8 bar,Rule B,Value is 4.8. 4.8 < 5.5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (46)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (46)_crop_bright.jpg,
477,ft_gauge (47)_rot_dark.jpg,guage,Low Contrast/ Oblique Angle,5.5,bar,Alert if > 4.6 bar.,5.5 bar,Rule A,Value is 5.5. 5.5 > 4.6.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (47)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (47)_rot_dark.jpg,Low Contrast/ Oblique Angle
478,ft_gauge (47)_rot_dark.jpg,guage,Low Contrast/ Oblique Angle,5.5,bar,Alert if > 6.4 bar.,5.5 bar,Rule B,Value is 5.5. 5.5 < 6.4.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (47)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (47)_rot_dark.jpg,Low Contrast/ Oblique Angle
479,ft_gauge (47)_contrast.jpg,guage,Low Contrast/ Oblique Angle,5.5,bar,Alert if > 4.6 bar.,5.5 bar,Rule A,Value is 5.5. 5.5 > 4.6.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (47)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (47)_contrast.jpg,Low Contrast/ Oblique Angle
480,ft_gauge (47)_contrast.jpg,guage,Low Contrast/ Oblique Angle,5.5,bar,Alert if > 6.4 bar.,5.5 bar,Rule B,Value is 5.5. 5.5 < 6.4.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (47)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (47)_contrast.jpg,Low Contrast/ Oblique Angle
481,ft_gauge (47)_crop_bright.jpg,guage,Low Contrast/ Oblique Angle,5.5,bar,Alert if > 4.6 bar.,5.5 bar,Rule A,Value is 5.5. 5.5 > 4.6.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (47)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (47)_crop_bright.jpg,Low Contrast/ Oblique Angle
482,ft_gauge (47)_crop_bright.jpg,guage,Low Contrast/ Oblique Angle,5.5,bar,Alert if > 6.4 bar.,5.5 bar,Rule B,Value is 5.5. 5.5 < 6.4.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (47)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (47)_crop_bright.jpg,Low Contrast/ Oblique Angle
483,ft_gauge (48)_rot_dark.jpg,guage,,5.5,bar,Alert if > 4 bar.,5.5 bar,Rule A,Value is 5.5. 5.5 > 4.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (48)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (48)_rot_dark.jpg,
484,ft_gauge (48)_rot_dark.jpg,guage,,5.5,bar,Alert if > 7 bar.,5.5 bar,Rule B,Value is 5.5. 5.5 < 7.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (48)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (48)_rot_dark.jpg,
485,ft_gauge (48)_contrast.jpg,guage,,5.5,bar,Alert if > 4 bar.,5.5 bar,Rule A,Value is 5.5. 5.5 > 4.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (48)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (48)_contrast.jpg,
486,ft_gauge (48)_contrast.jpg,guage,,5.5,bar,Alert if > 7 bar.,5.5 bar,Rule B,Value is 5.5. 5.5 < 7.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (48)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (48)_contrast.jpg,
487,ft_gauge (48)_crop_bright.jpg,guage,,5.5,bar,Alert if > 4 bar.,5.5 bar,Rule A,Value is 5.5. 5.5 > 4.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (48)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (48)_crop_bright.jpg,
488,ft_gauge (48)_crop_bright.jpg,guage,,5.5,bar,Alert if > 7 bar.,5.5 bar,Rule B,Value is 5.5. 5.5 < 7.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (48)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (48)_crop_bright.jpg,
489,ft_gauge (49)_rot_dark.jpg,guage,Glare,5.7,bar,Alert if > 4.7 bar.,5.7 bar,Rule A,Value is 5.7. 5.7 > 4.7.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (49)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (49)_rot_dark.jpg,Glare
490,ft_gauge (49)_rot_dark.jpg,guage,Glare,5.7,bar,Alert if > 6.7 bar.,5.7 bar,Rule B,Value is 5.7. 5.7 < 6.7.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (49)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (49)_rot_dark.jpg,Glare
491,ft_gauge (49)_contrast.jpg,guage,Glare,5.7,bar,Alert if > 4.7 bar.,5.7 bar,Rule A,Value is 5.7. 5.7 > 4.7.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (49)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (49)_contrast.jpg,Glare
492,ft_gauge (49)_contrast.jpg,guage,Glare,5.7,bar,Alert if > 6.7 bar.,5.7 bar,Rule B,Value is 5.7. 5.7 < 6.7.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (49)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (49)_contrast.jpg,Glare
493,ft_gauge (49)_crop_bright.jpg,guage,Glare,5.7,bar,Alert if > 4.7 bar.,5.7 bar,Rule A,Value is 5.7. 5.7 > 4.7.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (49)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (49)_crop_bright.jpg,Glare
494,ft_gauge (49)_crop_bright.jpg,guage,Glare,5.7,bar,Alert if > 6.7 bar.,5.7 bar,Rule B,Value is 5.7. 5.7 < 6.7.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (49)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (49)_crop_bright.jpg,Glare
495,ft_gauge (50)_rot_dark.jpg,guage,Glare,5.5,bar,Alert if > 4.4 bar.,5.5 bar,Rule A,Value is 5.5. 5.5 > 4.4.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (50)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (50)_rot_dark.jpg,Glare
